tgl_perawatan,total_jumlah_per_hari
2021-12-10,279
2021-12-11,92
2021-12-12,22
2021-12-13,1069
2021-12-14,977
2021-12-15,842
2021-12-16,709
2021-12-17,347
2021-12-18,80
2021-12-19,56
2021-12-20,1178
2021-12-21,918
2021-12-22,819
2021-12-23,850
2021-12-24,262
2021-12-25,56
2021-12-26,34
2021-12-27,961
2021-12-28,945
2021-12-29,1089
2021-12-30,149
2021-12-31,124
2022-01-01,1289
2022-01-02,46
2022-01-03,387
2022-01-04,573
2022-01-05,810
2022-01-06,788
2022-01-07,295
2022-01-08,129
2022-01-09,19
2022-01-10,803
2022-01-11,916
2022-01-12,1176
2022-01-13,1143
2022-01-14,187
2022-01-15,48
2022-01-16,89
2022-01-17,107
2022-01-18,73
2022-01-19,116
2022-01-20,92
2022-01-21,150
2022-01-22,53
2022-01-23,43
2022-01-24,822
2022-01-25,852
2022-01-26,494
2022-01-27,660
2022-01-28,294
2022-01-29,116
2022-01-30,96
2022-01-31,1010
2022-02-01,211
2022-02-02,1153
2022-02-03,836
2022-02-04,154
2022-02-05,80
2022-02-06,83
2022-02-07,990
2022-02-08,700
2022-02-09,899
2022-02-10,551
2022-02-11,157
2022-02-12,17
2022-02-13,37
2022-02-14,604
2022-02-15,731
2022-02-16,1068
2022-02-17,636
2022-02-18,82
2022-02-19,57
2022-02-20,66
2022-02-21,750
2022-02-22,744
2022-02-23,767
2022-02-24,633
2022-02-25,128
2022-02-26,110
2022-02-27,75
2022-02-28,133
2022-03-01,911
2022-03-02,912
2022-03-03,62
2022-03-04,100
2022-03-05,108
2022-03-06,68
2022-03-07,662
2022-03-08,884
2022-03-09,829
2022-03-10,420
2022-03-11,270
2022-03-12,20
2022-03-13,10
2022-03-14,542
2022-03-15,1025
2022-03-16,807
2022-03-17,480
2022-03-18,193
2022-03-19,10
2022-03-20,18
2022-03-21,672
2022-03-22,814
2022-03-23,440
2022-03-24,327
2022-03-25,162
2022-03-26,73
2022-03-27,44
2022-03-28,612
2022-03-29,752
2022-03-30,712
2022-03-31,340
2022-04-01,122
2022-04-02,20
2022-04-03,4
2022-04-04,642
2022-04-05,878
2022-04-06,796
2022-04-07,681
2022-04-08,257
2022-04-09,24
2022-04-10,10
2022-04-11,681
2022-04-12,1020
2022-04-13,1008
2022-04-14,759
2022-04-15,109
2022-04-16,33
2022-04-17,10
2022-04-18,934
2022-04-19,900
2022-04-20,971
2022-04-21,603
2022-04-22,157
2022-04-23,17
2022-04-24,25
2022-04-25,1139
2022-04-26,1265
2022-04-27,1820
2022-04-28,931
2022-04-29,100
2022-04-30,2
2022-05-01,57
2022-05-02,27
2022-05-03,94
2022-05-04,46
2022-05-05,40
2022-05-06,159
2022-05-07,53
2022-05-08,30
2022-05-09,1018
2022-05-10,1085
2022-05-11,1011
2022-05-12,755
2022-05-13,282
2022-05-14,64
2022-05-15,47
2022-05-16,64
2022-05-17,1302
2022-05-18,1222
2022-05-19,908
2022-05-20,361
2022-05-21,40
2022-05-22,100
2022-05-23,677
2022-05-24,1060
2022-05-25,1125
2022-05-26,134
2022-05-27,234
2022-05-28,16
2022-05-29,46
2022-05-30,814
2022-05-31,1248
2022-06-01,149
2022-06-02,534
2022-06-03,163
2022-06-04,32
2022-06-05,28
2022-06-06,667
2022-06-07,898
2022-06-08,422
2022-06-09,574
2022-06-10,160
2022-06-11,52
2022-06-12,34
2022-06-13,543
2022-06-14,933
2022-06-15,630
2022-06-16,524
2022-06-17,80
2022-06-18,48
2022-06-19,52
2022-06-20,970
2022-06-21,1256
2022-06-22,838
2022-06-23,690
2022-06-24,184
2022-06-25,85
2022-06-26,38
2022-06-27,1035
2022-06-28,949
2022-06-29,699
2022-06-30,833
2022-07-01,127
2022-07-02,34
2022-07-03,14
2022-07-04,1000
2022-07-05,952
2022-07-06,667
2022-07-07,735
2022-07-08,141
2022-07-09,50
2022-07-10,37
2022-07-11,168
2022-07-12,204
2022-07-13,1040
2022-07-14,967
2022-07-15,220
2022-07-16,108
2022-07-17,75
2022-07-18,645
2022-07-19,447
2022-07-20,1131
2022-07-21,1148
2022-07-22,108
2022-07-23,56
2022-07-24,10
2022-07-25,735
2022-07-26,544
2022-07-27,821
2022-07-28,837
2022-07-29,270
2022-07-30,32
2022-07-31,60
