tgl_perawatan,total_jumlah_per_hari
2020-12-19,0
2020-12-20,0
2020-12-21,103
2020-12-22,270
2020-12-23,54
2020-12-24,1
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,85
2020-12-29,201
2020-12-30,179
2020-12-31,1
2021-01-01,0
2021-01-02,1
2021-01-03,0
2021-01-04,174
2021-01-05,115
2021-01-06,74
2021-01-07,0
2021-01-08,0
2021-01-09,0
2021-01-10,0
2021-01-11,126
2021-01-12,284
2021-01-13,107
2021-01-14,14
2021-01-15,7
2021-01-16,0
2021-01-17,0
2021-01-18,149
2021-01-19,295
2021-01-20,110
2021-01-21,0
2021-01-22,0
2021-01-23,0
2021-01-24,0
2021-01-25,100
2021-01-26,270
2021-01-27,132
2021-01-28,0
2021-01-29,0
2021-01-30,0
2021-01-31,0
2021-02-01,136
2021-02-02,336
2021-02-03,173
2021-02-04,0
2021-02-05,0
2021-02-06,0
2021-02-07,0
2021-02-08,159
2021-02-09,323
2021-02-10,95
2021-02-11,0
2021-02-12,0
2021-02-13,0
2021-02-14,0
2021-02-15,146
2021-02-16,291
2021-02-17,113
2021-02-18,29
2021-02-19,0
2021-02-20,0
2021-02-21,1
2021-02-22,188
2021-02-23,283
2021-02-24,71
2021-02-25,0
2021-02-26,0
2021-02-27,0
2021-02-28,0
2021-03-01,175
2021-03-02,116
2021-03-03,51
2021-03-04,7
2021-03-05,0
2021-03-06,0
2021-03-07,0
2021-03-08,269
2021-03-09,294
2021-03-10,120
2021-03-11,0
2021-03-12,0
2021-03-13,0
2021-03-14,0
2021-03-15,191
2021-03-16,297
2021-03-17,128
2021-03-18,0
2021-03-19,2
2021-03-20,0
2021-03-21,0
2021-03-22,171
2021-03-23,288
2021-03-24,142
2021-03-25,7
2021-03-26,0
2021-03-27,0
2021-03-28,0
2021-03-29,150
2021-03-30,314
2021-03-31,156
2021-04-01,0
2021-04-02,0
2021-04-03,0
2021-04-04,0
2021-04-05,128
2021-04-06,282
2021-04-07,236
2021-04-08,28
2021-04-09,0
2021-04-10,0
2021-04-11,0
2021-04-12,149
2021-04-13,260
2021-04-14,110
2021-04-15,14
2021-04-16,0
2021-04-17,0
2021-04-18,0
2021-04-19,118
2021-04-20,250
2021-04-21,124
2021-04-22,0
2021-04-23,0
2021-04-24,0
2021-04-25,0
2021-04-26,151
2021-04-27,250
2021-04-28,184
2021-04-29,0
2021-04-30,0
2021-05-01,0
2021-05-02,0
2021-05-03,0
2021-05-04,269
2021-05-05,267
2021-05-06,19
2021-05-07,1
2021-05-08,0
2021-05-09,1
2021-05-10,215
2021-05-11,250
2021-05-12,0
2021-05-13,0
2021-05-14,0
2021-05-15,0
2021-05-16,0
2021-05-17,228
2021-05-18,270
2021-05-19,88
2021-05-20,14
2021-05-21,1
2021-05-22,0
2021-05-23,0
2021-05-24,172
2021-05-25,356
2021-05-26,0
2021-05-27,14
2021-05-28,3
2021-05-29,0
2021-05-30,0
2021-05-31,302
2021-06-01,0
2021-06-02,324
2021-06-03,21
2021-06-04,0
2021-06-05,0
2021-06-06,0
2021-06-07,221
2021-06-08,88
2021-06-09,285
2021-06-10,14
2021-06-11,0
2021-06-12,0
2021-06-13,0
2021-06-14,246
2021-06-15,39
2021-06-16,285
2021-06-17,39
2021-06-18,0
2021-06-19,0
2021-06-20,0
2021-06-21,172
2021-06-22,131
2021-06-23,207
2021-06-24,107
2021-06-25,0
2021-06-26,0
2021-06-27,0
2021-06-28,151
2021-06-29,102
2021-06-30,260
2021-07-01,14
2021-07-02,0
2021-07-03,0
2021-07-04,0
2021-07-05,148
2021-07-06,87
2021-07-07,285
2021-07-08,35
2021-07-09,14
2021-07-10,0
2021-07-11,0
2021-07-12,201
2021-07-13,250
2021-07-14,399
2021-07-15,66
2021-07-16,0
2021-07-17,0
2021-07-18,0
2021-07-19,41
2021-07-20,0
2021-07-21,24
2021-07-22,14
2021-07-23,0
2021-07-24,0
2021-07-25,0
2021-07-26,0
2021-07-27,36
2021-07-28,66
2021-07-29,28
2021-07-30,0
2021-07-31,0
2021-08-01,0
2021-08-02,360
2021-08-03,98
2021-08-04,154
2021-08-05,21
2021-08-06,0
2021-08-07,0
2021-08-08,0
2021-08-09,360
2021-08-10,0
2021-08-11,0
2021-08-12,21
2021-08-13,0
2021-08-14,0
2021-08-15,0
2021-08-16,0
2021-08-17,0
2021-08-18,173
2021-08-19,27
2021-08-20,0
2021-08-21,0
2021-08-22,0
2021-08-23,0
2021-08-24,60
2021-08-25,68
2021-08-26,21
2021-08-27,0
2021-08-28,0
2021-08-29,0
2021-08-30,0
2021-08-31,107
2021-09-01,148
2021-09-02,42
2021-09-03,0
2021-09-04,1
2021-09-05,0
2021-09-06,0
2021-09-07,95
2021-09-08,131
2021-09-09,23
2021-09-10,0
2021-09-11,1
2021-09-12,0
2021-09-13,0
2021-09-14,177
2021-09-15,131
2021-09-16,21
2021-09-17,0
2021-09-18,0
2021-09-19,0
2021-09-20,0
2021-09-21,138
2021-09-22,134
2021-09-23,21
2021-09-24,0
2021-09-25,0
2021-09-26,0
2021-09-27,205
2021-09-28,145
2021-09-29,130
2021-09-30,34
2021-10-01,4
2021-10-02,0
2021-10-03,0
2021-10-04,179
2021-10-05,167
2021-10-06,85
2021-10-07,42
2021-10-08,0
2021-10-09,0
2021-10-10,0
2021-10-11,214
2021-10-12,157
2021-10-13,140
2021-10-14,60
2021-10-15,0
2021-10-16,0
2021-10-17,0
2021-10-18,409
2021-10-19,132
2021-10-20,11
2021-10-21,28
2021-10-22,0
2021-10-23,0
2021-10-24,0
2021-10-25,306
2021-10-26,263
2021-10-27,28
2021-10-28,8
2021-10-29,7
2021-10-30,0
2021-10-31,0
2021-11-01,254
2021-11-02,158
2021-11-03,7
2021-11-04,7
2021-11-05,0
2021-11-06,0
2021-11-07,0
2021-11-08,227
2021-11-09,92
2021-11-10,9
2021-11-11,0
2021-11-12,0
2021-11-13,0
2021-11-14,0
2021-11-15,0
2021-11-16,0
2021-11-17,0
2021-11-18,74
2021-11-19,0
2021-11-20,0
2021-11-21,0
2021-11-22,0
2021-11-23,241
2021-11-24,197
2021-11-25,0
2021-11-26,14
2021-11-27,14
2021-11-28,0
2021-11-29,58
2021-11-30,67
2021-12-01,388
2021-12-02,106
2021-12-03,14
2021-12-04,0
2021-12-05,0
2021-12-06,0
2021-12-07,0
2021-12-08,254
2021-12-09,21
2021-12-10,30
2021-12-11,0
2021-12-12,0
2021-12-13,258
2021-12-14,185
2021-12-15,214
2021-12-16,51
2021-12-17,0
2021-12-18,0
2021-12-19,0
2021-12-20,371
2021-12-21,226
2021-12-22,84
2021-12-23,96
2021-12-24,0
2021-12-25,0
2021-12-26,0
2021-12-27,0
2021-12-28,293
2021-12-29,298
2021-12-30,10
2021-12-31,0
2022-01-01,14
2022-01-02,0
2022-01-03,328
2022-01-04,213
2022-01-05,292
2022-01-06,29
2022-01-07,43
2022-01-08,0
2022-01-09,0
2022-01-10,304
2022-01-11,265
2022-01-12,222
2022-01-13,10
2022-01-14,37
2022-01-15,0
2022-01-16,0
2022-01-17,233
2022-01-18,197
2022-01-19,109
2022-01-20,41
2022-01-21,0
2022-01-22,0
2022-01-23,1
2022-01-24,311
2022-01-25,278
2022-01-26,239
2022-01-27,48
2022-01-28,0
2022-01-29,0
2022-01-30,0
2022-01-31,409
2022-02-01,0
2022-02-02,229
2022-02-03,57
2022-02-04,15
2022-02-05,0
2022-02-06,0
2022-02-07,0
2022-02-08,80
2022-02-09,199
2022-02-10,16
2022-02-11,7
2022-02-12,0
2022-02-13,0
2022-02-14,323
2022-02-15,148
2022-02-16,260
2022-02-17,74
2022-02-18,19
2022-02-19,0
2022-02-20,3
2022-02-21,331
2022-02-22,80
2022-02-23,243
2022-02-24,21
2022-02-25,16
2022-02-26,1
